"Date","Price","Open","High","Low","Vol.","Change %"
"06/04/2023","0.00000124","0.00000129","0.00000130","0.00000121","7,197.47B","-3.88%"
"06/03/2023","0.00000129","0.00000128","0.00000134","0.00000126","8,757.25B","0.78%"
"06/02/2023","0.00000128","0.00000125","0.00000130","0.00000123","8,376.49B","3.23%"
"06/01/2023","0.00000124","0.00000126","0.00000133","0.00000122","14,700.80B","-1.59%"
"05/31/2023","0.00000126","0.00000129","0.00000132","0.00000119","15,798.34B","-2.33%"
"05/30/2023","0.00000129","0.00000144","0.00000144","0.00000123","13,303.85B","-10.42%"
"05/29/2023","0.00000144","0.00000150","0.00000152","0.00000142","9,198.99B","-4.00%"
"05/28/2023","0.00000150","0.00000151","0.00000154","0.00000142","12,480.30B","-0.66%"
"05/27/2023","0.00000151","0.00000145","0.00000153","0.00000144","11,268.51B","4.14%"
"05/26/2023","0.00000145","0.00000143","0.00000149","0.00000138","15,947.33B","1.40%"
"05/25/2023","0.00000143","0.00000143","0.00000147","0.00000135","19,116.69B","0.00%"
"05/24/2023","0.00000143","0.00000159","0.00000160","0.00000133","29,595.39B","-10.06%"
"05/23/2023","0.00000159","0.00000153","0.00000166","0.00000152","18,528.74B","3.92%"
"05/22/2023","0.00000153","0.00000160","0.00000160","0.00000151","16,018.23B","-4.38%"
"05/21/2023","0.00000160","0.00000172","0.00000175","0.00000158","23,368.56B","-6.98%"
"05/20/2023","0.00000172","0.00000152","0.00000193","0.00000150","34,205.73B","13.16%"
"05/19/2023","0.00000152","0.00000158","0.00000158","0.00000148","16,816.31B","-3.80%"
"05/18/2023","0.00000158","0.00000157","0.00000163","0.00000150","26,740.18B","0.64%"
"05/17/2023","0.00000157","0.00000167","0.00000169","0.00000146","33,719.81B","-5.99%"
"05/16/2023","0.00000167","0.00000173","0.00000182","0.00000165","29,343.19B","-3.47%"
"05/15/2023","0.00000173","0.00000179","0.00000179","0.00000161","38,303.77B","-3.35%"
"05/14/2023","0.00000179","0.00000186","0.00000194","0.00000174","42,360.94B","-3.76%"
"05/13/2023","0.00000186","0.00000174","0.00000209","0.00000156","107,593.58B","6.29%"
"05/12/2023","0.00000175","0.00000139","0.00000186","0.00000105","130,590.07B","25.90%"
"05/11/2023","0.00000139","0.00000192","0.00000193","0.00000126","60,119.31B","-27.60%"
"05/10/2023","0.00000192","0.00000200","0.00000212","0.00000173","47,590.15B","-4.48%"
"05/09/2023","0.00000201","0.00000195","0.00000212","0.00000176","66,846.54B","3.08%"
"05/08/2023","0.00000195","0.00000279","0.00000280","0.00000155","111,553.94B","-30.11%"
"05/07/2023","0.00000279","0.00000262","0.00000311","0.00000242","73,996.96B","6.08%"
"05/06/2023","0.00000263","0.00000373","0.00000383","0.00000230","124,242.65B","-29.87%"
"05/05/2023","0.00000375","0.00000196","0.00000447","0.00000182","213,558.74B","91.33%"
"05/04/2023","0.00000196","0.00000107","0.00000201","0.00000106","107,503.01B","83.18%"
